119.9,-38.7,5.24,   ,
136.9,10.67,5.24,Cnc,
139.2,-5.647,5.24,Hya,
154.4,-7.931,5.24,Sex,
161.5,30.68,5.24,LMi,
163.4,-19.86,5.24,   ,
193.9,65.44,5.24,Dra,
213,69.43,5.24,   ,
221.9,-25.91,5.24,Hya,
232.4,-45.27,5.24,   ,
234.5,40.35,5.24,Boo,
235.7,-36.58,5.24,   ,
251.9,5.247,5.24,Her,
270.8,-7.819,5.24,Oph,
281.9,-39.59,5.24,CrA,
282.4,-19.68,5.24,Sgr,
304.2,40.37,5.24,   ,
318.9,-19.35,5.24,Cap,
322.4,46.54,5.24,Cyg,
325.5,-22.74,5.24,Cap,
333,56.84,5.24,   ,
345.9,67.21,5.24,   ,
356.1,-17.72,5.24,Aqr,
2.933,-34.87,5.25,Scl,
3.042,-16.06,5.25,   ,
25.54,-31.67,5.25,Scl,
37.88,2.267,5.25,   ,
56.13,-0.8369,5.25,Eri,
80.88,-12.07,5.25,Lep,
101.7,43.58,5.25,Aur,
109.6,-38.79,5.25,   ,
112,6.942,5.25,CMi,
113,1.914,5.25,CMi,
113.4,15.83,5.25,Gem,
138.6,-42.77,5.25,   ,
144.6,40.24,5.25,Lyn,
163.1,-56.76,5.25,   ,
174,-46.36,5.25,   ,
196.4,35.8,5.25,CVn,
197.8,-42.63,5.25,   ,
201.7,-11.29,5.25,Vir,
208,-51.19,5.25,   ,
212.1,49.46,5.25,Boo,
226.6,54.56,5.25,   ,
245.5,69.11,5.25,   ,
247.6,20.48,5.25,   ,
253.6,-5.846,5.25,Oph,
255.4,33.57,5.25,Her,
260.8,-46.53,5.25,Ara,
264.5,-53.5,5.25,Ara,
276.1,-43.89,5.25,   ,
275.7,17.83,5.25,   ,
282.5,32.55,5.25,Lyr,
306.8,-17.79,5.25,Cap,
340.4,40.23,5.25,Lac,
29.91,64.62,5.26,   ,
42.26,-61.19,5.26,Hor,
46.07,-6.399,5.26,Eri,
57.58,25.58,5.26,   ,
65.15,15.1,5.26,Tau,
68.55,-7.03,5.26,   ,
83.91,-3.144,5.26,Ori,
101.8,-36.07,5.26,   ,
128.8,-57.78,5.26,   ,
139.5,-50.95,5.26,   ,
149.6,12.44,5.26,Leo,
157.8,82.56,5.26,   ,
175.2,21.35,5.26,Leo,
180.2,-18.34,5.26,   ,
228.6,29.16,5.26,Boo,
234.1,10.01,5.26,Ser,
299.3,-57.1,5.26,   ,
318.3,-38.57,5.26,   ,
341.9,-18.39,5.26,Aqr,
22.53,47.01,5.27,And,
33.2,21.21,5.27,Ari,
46.64,-5.911,5.27,   ,
65.17,65.14,5.27,   ,
71.09,-58.27,5.27,Dor,
87,6.454,5.27,Ori,
94.93,-6.177,5.27,Mon,
97.45,-49.76,5.27,   ,
98.8,28.02,5.27,Aur,
99.45,-31.66,5.27,   ,
102.9,21.76,5.27,Gem,
116,50.43,5.27,   ,
129.5,-25.75,5.27,Pyx,
139,56.74,5.27,UMa,
138.6,-54.43,5.27,   ,
148.9,49.82,5.27,UMa,
176.7,55.63,5.27,   ,
212,43.85,5.27,   ,
245.1,-77.33,5.27,Aps,
247,-63.94,5.27,TrA,
274.8,24.45,5.27,Her,
281.4,74.09,5.27,   ,
284.9,26.23,5.27,   ,
295.6,11.83,5.27,Aql,
300.4,64.82,5.27,Dra,
331.3,62.79,5.27,Cep,
333.3,86.11,5.27,   ,
2.509,-81.78,5.28,Oct,
24.63,73.04,5.28,Cas,
33.23,-29.28,5.28,For,
33.98,33.36,5.28,Tri,
35.49,0.3958,5.28,Cet,
37.92,-78.89,5.28,Hyi,
45.22,52.35,5.28,   ,
50.31,21.15,5.28,Ari,
59.15,50.7,5.28,Per,
60.38,-0.4503,5.28,Eri,
66.35,22.2,5.28,Tau,
66.53,31.44,5.28,   ,
80.87,57.54,5.28,Cam,
109.7,-25.41,5.28,   ,
126.3,-23.95,5.28,   ,
152.2,-64.18,5.28,   ,
153.3,-50.77,5.28,   ,
192.3,83.41,5.28,   ,
283.7,-86.39,5.28,Oct,
270.6,20.83,5.28,Her,
278.5,-32.98,5.28,   ,
286.8,36.1,5.28,Lyr,
289.5,11.6,5.28,Aql,
299.1,11.42,5.28,Aql,
304.8,-18.88,5.28,Cap,
318.9,-14.83,5.28,Cap,
355.6,-14.55,5.28,   ,
17.66,68.78,5.29,Cas,
37.04,29.67,5.29,Tri,
50.81,49.21,5.29,   ,
63.39,7.716,5.29,Tau,
70.73,43.37,5.29,Per,
85.56,-33.33,5.29,   ,
86.93,13.9,5.29,Tau,
88.71,-51.36,5.29,   ,
99.14,38.45,5.29,   ,
101.7,-13.57,5.29,CMa,
119.6,2.225,5.29,CMi,
125.5,-72.6,5.29,Vol,
131.8,-0.1028,5.29,   ,
139.4,-73.11,5.29,   ,
157.2,-63.83,5.29,   ,
176.4,-44.31,5.29,   ,
185,48.98,5.29,CVn,
187.2,25.91,5.29,Com,
213.7,10.1,5.29,Boo,
249.5,56.02,5.29,   ,
255.8,-52.76,5.29,Ara,
261.7,-44.16,5.29,   ,
323,-40.82,5.29,Gru,
327.7,-81.28,5.29,Oct,
326.5,22.95,5.29,Peg,
327.5,17.29,5.29,Peg,
331,63.12,5.29,Cep,
336.2,-71.74,5.29,Ind,
356.5,-17.32,5.29,Aqr,
34.82,47.38,5.3,And,
39.26,34.26,5.3,   ,
40.17,27.06,5.3,Ari,
72,56.76,5.3,Cam,
76.95,20.42,5.3,Tau,
80,-11.68,5.3,Lep,
93.85,16.14,5.3,Ori,
103.9,-21.06,5.3,   ,
111.2,11.67,5.3,CMi,
116.6,10.77,5.3,CMi,
121.9,21.58,5.3,Cnc,
171.6,-60.88,5.3,   ,
175.6,66.75,5.3,Dra,
178.7,-24.29,5.3,   ,
223.6,-23.36,5.3,Lib,
300,-33.3,5.3,Sgr,
315.7,-37.37,5.3,Mic,
317.1,-20.81,5.3,Cap,
325.6,5.68,5.3,Peg,
331.2,0.9067,5.3,Aqr,
354.8,50.47,5.3,And,
358.2,10.95,5.3,Peg,
14.01,-10.73,5.31,Cet,
26.41,-24.95,5.31,Scl,
33.4,51.07,5.31,   ,
39.35,-51.46,5.31,Hor,
53.11,46.06,5.31,Per,
69.31,0.9983,5.31,   ,
70.69,-49.52,5.31,Pic,
75.68,-70.69,5.31,Men,
84.44,-27.31,5.31,Col,
86.61,-45.4,5.31,   ,
91.92,-18.83,5.31,Lep,
108.1,-39.5,5.31,   ,
116,25.78,5.31,Gem,
121.1,-31.33,5.31,   ,
132.3,-2.557,5.31,Hya,
152.5,-11.18,5.31,   ,
172.3,39.34,5.31,UMa,
183.5,-44.28,5.31,   ,
190.7,-62.94,5.31,   ,
201.3,-63.51,5.31,   ,
222.3,-13.85,5.31,Lib,
262.6,-0.9375,5.31,   ,
300.5,-65.06,5.31,Pav,
305.8,5.343,5.31,   ,
314.6,22.33,5.31,Vul,
321.8,37.12,5.31,Cyg,
321.7,48.84,5.31,   ,
355.2,-31.93,5.31,Scl,
45.68,-6.315,5.32,Eri,
93.21,65.72,5.32,Cam,
101.5,-13.2,5.32,   ,
123.2,68.47,5.32,   ,
138.5,43.22,5.32,Lyn,
145.2,-56.02,5.32,   ,
148,24.4,5.32,Leo,
169,13.31,5.32,Leo,
177,8.246,5.32,Vir,
185.9,-34.59,5.32,   ,
194,-55.16,5.32,   ,
195,66.6,5.32,Dra,
216.2,-23.19,5.32,   ,
223.9,-32.14,5.32,   ,
253.2,31.7,5.32,Her,
302.8,-35.9,5.32,   ,
304.2,24.67,5.32,Vul,
333.6,-20.93,5.32,Aqr,
336.2,-56.2,5.32,   ,
350.5,31.81,5.32,Peg,
353.4,22.5,5.32,Peg,
10.28,39.46,5.33,And,
43.43,38.34,5.33,Per,
60.94,5.436,5.33,Tau,
73.35,2.508,5.33,Ori,
73.7,7.779,5.33,   ,
93.94,12.55,5.33,Ori,
103.3,59.45,5.33,Lyn,
111.2,-15.8,5.33,   ,
113.8,30.96,5.33,   ,
117.3,-23.09,5.33,   ,
127.3,-46.07,5.33,   ,
128.2,20.44,5.33,Cnc,
133.5,-46.48,5.33,   ,
139.2,-38.6,5.33,   ,
155.9,-37.99,5.33,   ,
175.3,34.2,5.33,UMa,
198.5,-18.07,5.33,Vir,
199.3,13.68,5.33,   ,
228.8,4.939,5.33,Ser,
235.4,12.85,5.33,Ser,
245.6,-48.43,5.33,   ,
247.9,-40.18,5.33,   ,
258.1,10.59,5.33,Oph,
274.3,-55.98,5.33,   ,
287.5,-67.58,5.33,   ,
298,-38.13,5.33,   ,
333.2,34.6,5.33,   ,
346.9,46.39,5.33,And,
16.42,21.47,5.34,Psc,
26.5,-4.267,5.34,   ,
64.82,-43.73,5.34,   ,
76.97,8.498,5.34,Ori,
79.8,2.596,5.34,Ori,
83.38,-0.8439,5.34,   ,
83.25,-63.77,5.34,   ,
138.8,14.94,5.34,Cnc,
154.5,-27.01,5.34,   ,
161.6,-63.49,5.34,   ,
162.3,10.55,5.34,Leo,
182.1,-47.31,5.34,   ,
224.5,-75.34,5.34,   ,
270.7,-23.72,5.34,Sgr,
275.7,-35.33,5.34,   ,
277.8,-31.01,5.34,   ,
288.2,-6.061,5.34,Aql,
322.2,-68.49,5.34,   ,
334.2,-11.17,5.34,Aqr,
355.4,-17.97,5.34,Aqr,
30.31,-30,5.35,For,
36.22,-59.69,5.35,Hor,
38.04,-0.965,5.35,Cet,
38.95,34.69,5.35,Tri,
56.42,6.05,5.35,Tau,
64.86,21.14,5.35,Tau,
69.99,53.47,5.35,Cam,
83.17,-0.4081,5.35,   ,
87.84,-6.482,5.35,Ori,
93.92,60,5.35,Cam,
101.7,57.17,5.35,Lyn,
108.6,3.111,5.35,   ,
111.2,-30.19,5.35,   ,
118.9,19.88,5.35,Gem,
119.2,-42.5,5.35,   ,
127.9,18.09,5.35,Cnc,
132.6,-65.21,5.35,   ,
143.1,-39.35,5.35,   ,
145.9,14.02,5.35,Leo,
154.1,29.31,5.35,LMi,
181.2,-67.67,5.35,   ,
187.5,58.41,5.35,UMa,
230.3,0.7153,5.35,Ser,
247.4,-45.76,5.35,   ,
253.8,18.43,5.35,Her,
260.8,-27.86,5.35,Oph,
281.6,75.43,5.35,Dra,
293.7,42.41,5.35,   ,
297,-55.64,5.35,Tel,
313.4,-38.19,5.35,   ,
333,60.76,5.35,   ,
342.6,-79.88,5.35,Oct,
9.982,21.44,5.36,Psc,
15.71,-45.6,5.36,   ,
61.04,2.827,5.36,   ,
83.57,3.767,5.36,Ori,
91.65,38.48,5.36,Aur,
92.5,58.94,5.36,Cam,
95.44,53.45,5.36,Aur,
94.71,-8.61,5.36,   ,
108.8,-29.31,5.36,   ,
112.5,49.67,5.36,Lyn,
122.9,-6.228,5.36,   ,
141,-79.21,5.36,Cha,
150.3,31.92,5.36,LMi,
168.1,-48.9,5.36,   ,
174.6,8.134,5.36,Vir,
205.8,3.538,5.36,Vir,
221.3,-61.12,5.36,   ,
278.5,52.35,5.36,   ,
284.1,-41.29,5.36,   ,
299,16.63,5.36,Sge,
301.6,35.97,5.36,Cyg,
5.15,8.19,5.37,Psc,
16.83,-60.22,5.37,Tuc,
58.99,47.87,5.37,   ,
62.32,-15.61,5.37,   ,
65.65,25.63,5.37,Tau,
71.51,11.71,5.37,   ,
116.4,-33.83,5.37,   ,
125,-70.49,5.37,Vol,
130.3,45.83,5.37,Lyn,
142.9,35.1,5.37,LMi,
180,3.655,5.37,Vir,
200.8,-16.26,5.37,Vir,
217.6,-48.48,5.37,   ,
230.5,32.93,5.37,Boo,
231.2,-38.29,5.37,Lup,
238.7,43.14,5.37,Her,
242.5,-2.533,5.37,   ,
264.2,48.59,5.37,Her,
279.9,-42.81,5.37,   ,
281.6,-21.61,5.37,Sgr,
281.1,39.61,5.37,Lyr,
300,17.52,5.37,Sge,
315.3,46.16,5.37,Cyg,
332.5,-33.99,5.37,   ,
334.6,-52.37,5.37,   ,
335,-6.179,5.37,Aqr,
335.1,5.789,5.37,Peg,
346.2,-52.04,5.37,Gru,
8.148,20.29,5.38,Psc,
11.64,15.48,5.38,Psc,
21.56,19.17,5.38,Psc,
31.28,77.28,5.38,Cas,
49.59,0.9303,5.38,Cet,
60.65,0.2689,5.38,   ,
64.9,21.77,5.38,Tau,
65.16,-19.36,5.38,   ,
74.96,-9.737,5.38,Eri,
75.7,-48.85,5.38,Pic,
83.86,24.04,5.38,Tau,
91.66,-3.806,5.38,   ,
96.37,-68.31,5.38,Dor,
110.9,-26.17,5.38,   ,
121.8,-19.45,5.38,   ,
141.9,-5.929,5.38,   ,
158.8,-38.44,5.38,   ,
160.7,-58.78,5.38,   ,
184.7,75.16,5.38,   ,
205.5,-57.21,5.38,   ,
224.1,-51.19,5.38,   ,
234.7,-18.7,5.38,Lib,
242,-25.67,5.38,   ,
260,25.54,5.38,   ,
273.8,-19.27,5.38,Sgr,
284.2,-36.66,5.38,   ,
284.6,17.36,5.38,   ,
285.1,50.53,5.38,   ,
286.2,53.4,5.38,Dra,
293.7,29.46,5.38,Cyg,
308.5,13.03,5.38,Del,
10.62,-64.53,5.39,Tuc,
12.68,64.25,5.39,   ,
42.48,-26.06,5.39,For,
65.45,60.74,5.39,   ,
69.78,7.871,5.39,   ,
94.28,9.943,5.39,Ori,
102.2,-14.86,5.39,   ,
106.7,-10.71,5.39,   ,
110.2,-51.91,5.39,   ,
110.9,-31.8,5.39,   ,
133.6,30.58,5.39,Cnc,
139.3,-67.31,5.39,   ,
171,1.408,5.39,Leo,
173.4,-39.41,5.39,   ,
185.7,-56.32,5.39,   ,
216.6,19.23,5.39,Boo,
219.7,44.4,5.39,Boo,
238.5,-23.47,5.39,   ,
245.6,33.7,5.39,CrB,
247.1,0.665,5.39,   ,
257,35.94,5.39,   ,
258.7,14.39,5.39,Her,
260.2,32.47,5.39,Her,
274.8,7.26,5.39,   ,
275,-14.17,5.39,   ,
277.4,-0.01472,5.39,Ser,
279.1,9.123,5.39,   ,
297.7,-9.236,5.39,Aql,
301.4,62,5.39,Dra,
310.6,50.34,5.39,Cyg,
311.9,80.55,5.39,   ,
347.5,9.822,5.39,Peg,
6.198,61.83,5.4,Cas,
28.32,40.73,5.4,And,
57.15,-36.38,5.4,   ,
67.66,13.72,5.4,Tau,
69.19,-61.92,5.4,   ,
71.11,11.15,5.4,   ,
84.66,30.49,5.4,Aur,
88.96,20.18,5.4,   ,
97.21,-6.966,5.4,Mon,
101.7,-50.73,5.4,   ,
102.9,-69.04,5.4,Vol,
202.1,59.95,5.4,   ,
236.5,-0.1956,5.4,Ser,
244.3,59.76,5.4,   ,
246,-38.81,5.4,   ,
289.1,-44.53,5.4,   ,
294.9,42.82,5.4,Cyg,
332.8,50.82,5.4,   ,
347.2,2.128,5.4,Psc,
2.893,-26.2,5.41,Scl,
11.94,74.85,5.41,Cas,
19.15,-1.5,5.41,Cet,
29.94,-19.18,5.41,Cet,
40.64,-49.2,5.41,Hor,
62.71,26.48,5.41,Tau,
79.75,33.75,5.41,   ,
120,73.92,5.41,   ,
134,11.63,5.41,Cnc,
142.2,45.6,5.41,   ,
142.1,9.057,5.41,Leo,
143.9,35.81,5.41,LMi,
154.2,13.73,5.41,Leo,
176.8,-56.3,5.41,   ,
214.8,13,5.41,Boo,
219.3,-45.87,5.41,   ,
236,-14.33,5.41,Lib,
240.3,33.3,5.41,CrB,
253.7,20.96,5.41,   ,
260.5,-69.88,5.41,Aps,
275.5,23.29,5.41,   ,
297.4,-71.5,5.41,   ,
312.3,-67.22,5.41,Pav,
321,-19.15,5.41,Cap,
321.9,27.61,5.41,Vul,
2.338,-26.01,5.42,Scl,
11.32,55.22,5.42,   ,
14.46,28.99,5.42,Psc,
21.17,-40.51,5.42,   ,
24,-14.6,5.42,Cet,
35.55,0.885,5.42,Cet,
82.54,63.07,5.42,Cam,
81.79,17.96,5.42,Tau,
98.46,-35.77,5.42,   ,
113,17.09,5.42,   ,
115.3,-37.47,5.42,   ,
121.2,79.48,5.42,   ,
127.9,-18.42,5.42,   ,
134.2,-84.34,5.42,Oct,
161.7,-16.7,5.42,   ,
168.4,0.06972,5.42,Leo,
188.4,33.25,5.42,   ,
217.2,-5.099,5.42,Vir,
238.5,-22.02,5.42,   ,
246.1,-36.43,5.42,   ,
279.2,33.47,5.42,   ,
285.7,-2.301,5.42,Aql,
286.2,-3.969,5.42,Aql,
297.7,-58.81,5.42,   ,
318.3,-26.38,5.42,   ,
330.2,-27.55,5.42,PsA,
342.8,-38.84,5.42,   ,
7.11,-38.09,5.43,   ,
9.791,49.35,5.43,   ,
15.76,-3.163,5.43,Cet,
30.8,0.1283,5.43,Cet,
39.7,21.96,5.43,Ari,
41.02,44.3,5.43,Per,
66.76,80.82,5.43,   ,
78.09,73.95,5.43,   ,
77.33,9.829,5.43,Ori,
97.96,-7.842,5.43,   ,
110.8,-30.08,5.43,   ,
112.3,-37.19,5.43,   ,
118.3,-35.64,5.43,   ,
137,29.65,5.43,Cnc,
166.2,-34.2,5.43,   ,
191.9,66.79,5.43,Dra,
206.9,-16.14,5.43,Vir,
213.9,-17.8,5.43,   ,
234.1,-43.6,5.43,   ,
239.6,-23.17,5.43,   ,
243,-7.453,5.43,Sco,
281.2,-38.31,5.43,   ,
289.4,23.03,5.43,Vul,
291.4,-22.04,5.43,Sgr,
309.5,11.38,5.43,Del,
319.5,-16.01,5.43,Cap,
333.6,-26.23,5.43,PsA,
342.4,55.9,5.43,   ,
344.3,48.68,5.43,   ,
344.9,0.9628,5.43,Psc,
346.3,-6.306,5.43,Aqr,
357.2,62.21,5.43,Cas,
57.31,70.87,5.44,   ,
62.59,-5.076,5.44,Eri,
73.02,63.51,5.44,   ,
101.2,28.97,5.44,Gem,
107.1,15.93,5.44,Gem,
167.2,-27.92,5.44,   ,
174.4,-46.25,5.44,   ,
179.6,-55.68,5.44,   ,
187.1,-38.96,5.44,   ,
225.7,-31.36,5.44,   ,
234.7,-51.63,5.44,   ,
238.6,20.31,5.44,   ,
241.6,67.81,5.44,   ,
244.2,-52.19,5.44,   ,
262.2,0.3306,5.44,   ,
273.6,-20.29,5.44,Sgr,
283.7,41.6,5.44,   ,
307.8,49.22,5.44,Cyg,
321.9,66.81,5.44,Cep,
349.9,48.63,5.44,And,
13.75,-68.47,5.45,Tuc,
44.35,-22.14,5.45,Eri,
50.08,77.73,5.45,   ,
57.09,23.42,5.45,   ,
64.81,50.05,5.45,   ,
63.7,-61.81,5.45,   ,
69.83,-13.64,5.45,   ,
79.84,-49.39,5.45,Pic,
84.96,-31.37,5.45,   ,
101.6,79.56,5.45,   ,
103.6,-0.8731,5.45,   ,
104.1,-78.58,5.45,Men,
107.8,0.3019,5.45,Mon,
110.7,55.28,5.45,Lyn,
110.2,-13.64,5.45,   ,
118.7,47.56,5.45,Lyn,
134.2,32.91,5.45,Cnc,
135.7,24.45,5.45,Cnc,
142.5,-50.48,5.45,   ,
144.3,-52.33,5.45,   ,
146.6,-75.22,5.45,Cha,
159.4,-57.27,5.45,   ,
163.4,-1.871,5.45,   ,
189.4,-26.86,5.45,   ,
206.9,-49.68,5.45,   ,
231.8,-35.23,5.45,   ,
238.9,37.95,5.45,CrB,
244.8,-41.33,5.45,Nor,
253.5,-40.19,5.45,   ,
268.8,72.01,5.45,Dra,
279.2,6.672,5.45,   ,
299.3,40.37,5.45,   ,
313.3,45.18,5.45,   ,
324.4,19.32,5.45,Peg,
13.17,-23.99,5.46,   ,
35.51,-9.222,5.46,   ,
56.2,24.29,5.46,Tau,
60.99,8.197,5.46,   ,
67.5,83.34,5.46,   ,
70.01,12.2,5.46,Tau,
82.81,3.292,5.46,Ori,
83.06,17.06,5.46,   ,
82.54,-46.92,5.46,   ,
104.4,-23.37,5.46,   ,
107.6,-26.51,5.46,   ,
109.1,-14.41,5.46,   ,
131.6,-44.09,5.46,   ,
137.4,-7.212,5.46,Hya,
158,14.14,5.46,Leo,
182.8,-22.4,5.46,Crv,
187.8,24.57,5.46,Com,
189.8,21.06,5.46,Com,
193.7,-84.88,5.46,Oct,
204.9,52.92,5.46,UMa,
211.7,-8.687,5.46,Vir,
222.9,59.29,5.46,   ,
224.2,-10.59,5.46,Lib,
229.7,-59.5,5.46,   ,
231.6,34.34,5.46,   ,
245,39.71,5.46,   ,
268.9,26.05,5.46,Her,
274,-43.79,5.46,   ,
276.7,-47.88,5.46,   ,
294.4,-3.353,5.46,Aql,
307.1,81.42,5.46,Dra,
329.1,-36.75,5.46,   ,
332.7,-10.44,5.46,Aqr,
336.8,65.13,5.46,Cep,
13.74,23.63,5.47,And,
36.2,10.61,5.47,Ari,
42.67,-34.32,5.47,For,
44.96,47.22,5.47,   ,
49.45,44.03,5.47,Per,
53.04,48.02,5.47,   ,
61.09,24.11,5.47,Tau,
73.8,-73.06,5.47,Men,
82.32,25.15,5.47,Tau,
86.48,49.83,5.47,Aur,
87.57,-78.64,5.47,Men,
91.63,-22.89,5.47,   ,
108.3,51.43,5.47,   ,
126.5,-41.85,5.47,   ,
128.7,65.15,5.47,UMa,
129.3,-61.15,5.47,   ,
130.3,-77.04,5.47,Cha,
139.2,-7.255,5.47,Hya,
140.4,56.7,5.47,   ,
141.8,-70.4,5.47,   ,
142.9,-72.92,5.47,   ,
161.3,-79.53,5.47,Cha,
165.1,45.53,5.47,   ,
193.8,-41.08,5.47,   ,
240.1,-15.47,5.47,Lib,
249.1,-41.14,5.47,   ,
260.9,37.15,5.47,Her,
269.2,-3.918,5.47,   ,
273.3,-40.66,5.47,   ,
275.9,-74.96,5.47,Oct,
317.2,-87.04,5.47,Oct,
294.4,-13.7,5.47,   ,
303.3,-0.9906,5.47,Aql,
310.1,-32.57,5.47,   ,
313.5,33.44,5.47,   ,
337.2,-38.87,5.47,Gru,
336.5,70.77,5.47,   ,
9.338,35.4,5.48,   ,
58.17,-4.639,5.48,Eri,
67.66,15.69,5.48,Tau,
74.34,17.15,5.48,   ,
79.57,42.79,5.48,   ,
83.21,-37.49,5.48,   ,
117,-11.81,5.48,Pup,
129.8,-52.56,5.48,   ,
132.4,-39.68,5.48,   ,
142.5,-25.41,5.48,   ,
150,56.81,5.48,   ,
161.6,14.19,5.48,Leo,
173.1,61.08,5.48,   ,
174.7,-12.8,5.48,Crt,
182.2,-40.77,5.48,   ,
187.4,24.11,5.48,Com,
187.9,-58.58,5.48,   ,
188.4,-8.548,5.48,Vir,
191,-27.68,5.48,   ,
200.2,-51.25,5.48,   ,
210.6,-26.57,5.48,   ,
222.6,37.27,5.48,   ,
243.3,5.021,5.48,Her,
242.7,75.88,5.48,UMi,
251.7,-38.62,5.48,   ,
254.3,-32.74,5.48,Sco,
259.8,-45.37,5.48,   ,
272,36.4,5.48,   ,
278.2,30.55,5.48,   ,
283.1,21.43,5.48,Her,
285.2,55.66,5.48,Dra,
314.6,10.84,5.48,Del,
337.5,4.432,5.48,Peg,
26.52,-49.18,5.49,   ,
42.87,15.08,5.49,Ari,
46.53,79.42,5.49,   ,
59.12,35.08,5.49,   ,
86.86,17.73,5.49,Tau,
87.4,-13.52,5.49,   ,
116.5,-5.228,5.49,   ,
118.5,-34.12,5.49,   ,
161.6,18.89,5.49,Leo,
232.9,-72.61,5.49,Aps,
244.9,-29.09,5.49,   ,
252.6,7.248,5.49,Her,
272.6,-62,5.49,Pav,
278.5,-23.97,5.49,Sgr,
282.2,-42.32,5.49,CrA,
290.1,0.8922,5.49,Aql,
295.9,-14.53,5.49,   ,
295.9,25.77,5.49,Vul,
299.7,30.98,5.49,   ,
303,26.81,5.49,Vul,
321,-11.12,5.49,Aqr,
321.3,-2.443,5.49,Aqr,
325.8,41.16,5.49,   ,
344.4,20.77,5.49,Peg,
352,-86.52,5.49,Oct,
357,-1.238,5.49,Psc,
11.55,-21.48,5.5,   ,
11.76,11.97,5.5,Psc,
15.7,31.8,5.5,Psc,
15.61,-30.45,5.5,Scl,
21.67,19.24,5.5,Psc,
30.74,33.28,5.5,Tri,
51.08,24.72,5.5,Ari,
62.29,19.61,5.5,Tau,
77.03,24.27,5.5,Tau,
78.68,5.156,5.5,   ,
79.42,-12.48,5.5,   ,
81.94,15.87,5.5,Tau,
89.09,-30.62,5.5,Col,
92.24,-21.57,5.5,   ,
91.97,-41.85,5.5,Col,
105.8,-58.82,5.5,   ,
126.7,12.65,5.5,Cnc,
144.5,-42.81,5.5,   ,
157.4,84.25,5.5,   ,
156,33.72,5.5,LMi,
165.8,-10.7,5.5,   ,
173.7,-48.86,5.5,   ,
186.9,-57.01,5.5,   ,
189.1,59.49,5.5,   ,
204.3,71.24,5.5,   ,
206.7,38.54,5.5,   ,
211.3,-75.2,5.5,Aps,
217.5,-44.68,5.5,   ,
229.1,-21.6,5.5,   ,
230.7,39.58,5.5,   ,
233.2,-15.15,5.5,Lib,
243.9,-7.631,5.5,Sco,
248.6,-69.01,5.5,   ,
267.6,29.32,5.5,   ,
278.2,-13.13,5.5,   ,
286.1,-30.95,5.5,   ,
311.6,-38.8,5.5,   ,
329.8,-37.6,5.5,   ,
332.7,70.13,5.5,   ,
337.5,78.82,5.5,Cep,
1.425,13.4,5.51,Peg,
2.51,11.15,5.51,Psc,
5.163,-68.38,5.51,Tuc,
8.921,-48,5.51,Phe,
23.23,-35.13,5.51,   ,
30.11,-7.476,5.51,   ,
34.25,-5.578,5.51,Cet,
62.15,38.04,5.51,Per,
71.9,-15.07,5.51,Eri,
74.1,-4.829,5.51,Eri,
123.4,-49.8,5.51,   ,
126,53.22,5.51,   ,
130.6,-47.9,5.51,   ,
160.8,26.33,5.51,LMi,
197,-64.69,5.51,Mus,
206.5,-11.57,5.51,Vir,
225.8,35.21,5.51,   ,
230,29.62,5.51,CrB,
233.2,-0.8136,5.51,Ser,
235.7,52.36,5.51,   ,
252.9,1.216,5.51,Oph,
260.4,39.97,5.51,   ,
272.7,3.324,5.51,   ,
282.9,52.98,5.51,   ,
288.3,-11.72,5.51,   ,
310.3,32.31,5.51,Cyg,
314.2,-8.303,5.51,Aqr,
314.9,59.44,5.51,   ,
321.8,-41.45,5.51,   ,
334.5,-76.49,5.51,Oct,
341.4,-45.45,5.51,   ,
344.9,-28.54,5.51,   ,
356.8,57.45,5.51,   ,
17.09,5.65,5.52,Psc,
25.62,-52.26,5.52,   ,
28,55.15,5.52,Per,
48.84,30.56,5.52,   ,
50.55,27.61,5.52,Ari,
50.35,-22.36,5.52,   ,
48.99,-76.61,5.52,Hyi,
73.76,55.26,5.52,Cam,
80.06,41.09,5.52,   ,
87.62,14.31,5.52,Tau,
94.56,-18.03,5.52,   ,
99.15,-4.789,5.52,   ,
120.7,-40.69,5.52,   ,
130.6,-52.9,5.52,   ,
150.2,-81.79,5.52,Cha,
159.8,53.67,5.52,   ,
160,-64.9,5.52,   ,
166.7,1.956,5.52,Leo,
172.6,18.41,5.52,Leo,
225.3,-1.245,5.52,   ,
233.2,-18.33,5.52,   ,
248.9,-64.5,5.52,TrA,
265.5,15.95,5.52,   ,
265.6,24.56,5.52,Her,
272,-16.85,5.52,   ,
292.5,-25.01,5.52,   ,
296.5,-30.09,5.52,   ,
298.6,24.32,5.52,   ,
301,7.278,5.52,Aql,
302.6,26.9,5.52,Vul,
312.8,-36.09,5.52,   ,
326.9,60.69,5.52,Cep,
346.2,-67.18,5.52,   ,
351.7,-51.28,5.52,Gru,
2.26,18.21,5.53,Peg,
39,-6.168,5.53,Cet,
45.56,-70.1,5.53,Hyi,
55.16,-4.789,5.53,Eri,
66.82,23,5.53,Tau,
71.03,-17.33,5.53,   ,
94.26,-36.26,5.53,   ,
95.15,-33.86,5.53,   ,
98.4,14.16,5.53,   ,
111.4,-78.91,5.53,Men,
121.3,-52.89,5.53,   ,
126.8,-69.91,5.53,   ,
178.9,15.65,5.53,Leo,
224.4,0.1675,5.53,   ,
